what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483177160
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483178686
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483194477
activated,editor,org.eclipse.jst.jsp.ui,1.1.310.v200809120122,org.eclipse.jst.jsp.core.jspsource.source,1456483196740
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483217491
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456483224919
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483225387
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483230298
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456483232768
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483233060
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483239621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483242310
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483268381
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483321707
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456483325389
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483326288
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483332857
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483352734
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483354999
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483355301
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483386176
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456483394382
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456483395696
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483396138
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456483401601
