what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481339885
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481360551
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481404255
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456481407614
started,bundle,org.eclipse.ltk.core.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.core.refactoring,1456481407849
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456481408067
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456481408161
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456481416538
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456481419210
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456481436898
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456481437507
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456481438007
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1456481438742
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1456481444794
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481446060
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481488628
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1456481525018
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1456481537823
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481699131
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481728595
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481730548
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481734533
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481735814
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481737361
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1456481749895
